Time,Group,No#2,G1,G2,G3,G4,G5,G6,A1,G7,G8,G9,G10,G11,G12,G13,G14,A2,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,A3,S12,S13,S14,S15,S16_D,S16_T,Ex1,Ex2,Ex3,Ex4,Ex5,Ex6,Ex7,phy1,phy2,phy3,phy4,phy5,phy6,A4,phy7,phy8,phy9,phy10,phy11,phy12,phy13,phy14,phy15,phy16,phy17,phy18,phy19,phy20,phy21,phy22,phy23,A5,phy24,phy25,phy26,N1,N2,N3,N4,N5,N6,R_cl1,R_cl2,R_cl3,R_cl4,R_cl5,R_cl6,R_conf1,R_conf2,R_conf3,R_conf4,R_conf5,A6,R_conf6,R_conf7,R_conf8,W_load1,W_load2,W_load3,W_load4,W_load5,Au1,Au2,Au3,Exh1,Exh2,Exh3,Exh4,Exh5,Exh6,Exh7,Exh8,Exh9,J_sat1,J_sat2,J_sat3,O_sat1,O_sat2,O_sat3,O_sat4,O_sat5,O_sat6,O_sat7,O_sat8,O_sat9,O_sat10,O_sat11,O_sat12,O_sat13,O_sat14,O_sat15,Anx1,Anx2,Anx3,Anx4,Anx5,Anx6,Anx7,Anx8,Anx9,Anx10,Anx11,Anx12,Anx13,Anx14,Anx15,Anx16,Anx17,Anx18,Anx19,Anx20,Anx21,PSI1,PSI2,PSI3,PSI4,PSI5,PSI6,PSI7,PSI8,PSI9,PSI10,PSI11,PSI12,PSI13,PSI14,PSI15,PSI16,PSI17,PSI18,age,sex,workhour,W_S_D,W_T_D,W_T_A,W_T_N,Country_2,Ex1_R,R_am1,R_am2,R_am3,R_am4,R_am5,R_am6,J_sat2_R,O_sat3_R,O_sat7_R,O_sat9_R,O_sat11_R,O_sat12_R,O_sat14_R,D4_R,D8_R,D12_R,D16_R,Phy_exp,filter_$,Sample,GR_expo,GR_bene,GR_cont,SUN_ind,SUN_dir,SUN_bene,SUN_time,EX,NOISE,R_ambi,R_conf,W_load,AUTO,J_sat,O_com,Exh,Dep,Anx,PSI,Time@Country,ZR_ambi,ZR_conf,ZW_load,ROLE_ST_2,ROLE_ST_3,GR_exposure_C,Sun_ind_C,Noise_C,Role_Stress_C,ZGR_exposure_C,ZSun_ind_C,ZNoise_C,ZRole_Stress_C,GR@Role,Sun@Role,Role2,Sun_median19,GR_expo_Median31,GR_Group,GR_group_SD,Sun_group_SD,SUN_total,R_ambi_conf,sun_dir_C,sun_total_c,role_2_c,Sun_ind@Role,Sun_dir@Role,Sun_total@Role,Sun_ind_G,Sun_dir_G,industry,job,w_exp,W_S_A,W_S_N
2,7,240,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,2,3,3,3,3,3,3,2,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,4,1,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,6,2,5,4,4,2,4,4,4,4,4,3,4,4,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,48,1,75,15,10,1,2,2,2,2,2,2,2,6,4,2,3,2,3,4,2,2,2,2,3.8666666666666667,1,1,4.444444444444445,4.1,3.6666666666666665,3.8,2,4,25,1.6666666666666667,2.1666666666666665,2,2.5,3.4,4,5.666666666666667,3.6,2,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.2165444444444447,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.1041548863279727,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.19012851746031786,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,production,accountant,2,    2.00,    3.00
2,8,351,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,2,3,3,3,3,3,3,2,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,4,1,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,6,2,5,4,4,2,4,4,4,4,4,3,4,4,3,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,48,1,75,15,10,1,2,2,2,2,2,2,2,6,4,2,3,2,3,4,2,2,2,2,3.8666666666666667,1,1,4.444444444444445,4.1,3.6666666666666665,3.8,2,4,25,1.6666666666666667,2.1666666666666665,2,2.5,3.4,4,5.666666666666667,3.6,2,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.2165444444444447,0.3134999999999999,-0.5062999999999995,-0.33399047530776893,1.1041548863279727,0.3098582637474016,-0.13005673700056503,-0.20963837288277942,-0.19012851746031786,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,production,accountant,2,    2.00,    3.00
2,7,239,4,4,4,3,5,5,2,5,5,5,5,4,4,3,NA,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,NA,3,3,3,1,20,3,3,3,2,2,2,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,3,1,1,1,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,3,4,4,4,1,1,2,2,2,2,3,1,1,6,6,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,2,42,1,85,10,5,1,3,2,2,2,2,2,2,2,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,NA,3.6666666666666665,NA,2,4,20,2.5,1.5,2,2.5,3.4,4,4.666666666666667,3.6666666666666665,1.6666666666666667,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.3276555555555554,NA,-4.5062999999999995,-0.33399047530776893,1.2038106289687107,NA,-1.1575696641493076,-0.20963837288277942,-0.2074935968253972,NA,32,NA,2,2,2,NA,NA,2.2857142857142856,-1.1105999999999998,NA,-0.15628571428571458,NA,0.17357091428571458,NA,NA,1,EDUCATION,TEACHER,5,,
2,8,350,4,4,4,3,5,5,2,5,5,5,5,4,4,3,NA,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,NA,3,3,3,1,20,3,3,3,2,2,2,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,3,1,1,1,1,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,3,4,4,4,1,1,2,2,2,2,3,1,1,6,6,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,2,42,1,85,10,5,1,3,2,2,2,2,2,2,2,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,NA,3.6666666666666665,NA,2,4,20,2.5,1.5,2,2.5,3.4,4,4.666666666666667,3.6666666666666665,1.6666666666666667,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.08836838369382277,-0.36049047530776895,-0.2721220916139462,1.3276555555555554,NA,-4.5062999999999995,-0.33399047530776893,1.2038106289687107,NA,-1.1575696641493076,-0.20963837288277942,-0.2074935968253972,NA,32,NA,2,2,2,NA,NA,2.2857142857142856,-1.1105999999999998,NA,-0.15628571428571458,NA,0.17357091428571458,NA,NA,1,EDUCATION,TEACHER,5,,
2,7,238,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,3,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,4,4,4,4,2,2,2,2,1,1,2,2,2,6,1,5,4,4,2,4,4,4,4,4,2,3,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,48,1,75,15,10,1,2,2,2,2,2,2,2,7,4,2,4,3,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.2,3.6666666666666665,3.8,2,4,25,1.8333333333333333,2.5,2,2.5,3.6,4,6,3.6666666666666665,1.7777777777777777,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.3276555555555554,0.3134999999999999,1.4937000000000005,-0.33399047530776893,1.2038106289687107,0.3098582637474016,0.38369972657380635,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,MANAGER LEGAL,4,    2.00,    3.00
2,8,349,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,3,4,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,25,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,3,3,3,3,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,4,3,3,4,4,4,4,2,2,2,2,1,1,2,2,2,6,1,5,4,4,2,4,4,4,4,4,2,3,3,2,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,48,1,75,15,10,1,2,2,2,2,2,2,2,7,4,2,4,3,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.2,3.6666666666666665,3.8,2,4,25,1.8333333333333333,2.5,2,2.5,3.6,4,6,3.6666666666666665,1.7777777777777777,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,0.3168471652179859,-0.36049047530776895,-0.04364331008978306,1.3276555555555554,0.3134999999999999,1.4937000000000005,-0.33399047530776893,1.2038106289687107,0.3098582637474016,0.38369972657380635,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,SERVICE,MANAGER LEGAL,4,    2.00,    3.00
2,7,237,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,15,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,2,2,2,2,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,3,3,3,2,2,2,2,1,1,3,2,2,6,2,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,48,1,100,NA,NA,1,2,2,2,2,2,2,2,6,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.3,3.6666666666666665,3.8,2,4,15,1.8333333333333333,1.8333333333333333,2,2.5,3.2,3,6,3.6666666666666665,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,-0.14011039783034035,-0.36049047530776895,-0.5006008731381093,1.3276555555555554,0.3134999999999999,-2.5062999999999995,-0.33399047530776893,1.2038106289687107,0.3098582637474016,-0.6438132005749364,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,EDUCATION,TEACHER,3,,
2,8,348,4,4,4,3,5,5,2,5,5,5,5,4,4,3,4,1,3,4,4,5,5,5,4,3,4,4,4,4,4,4,3,4,2,4,4,4,4,2,4,4,4,2,5,3,3,3,3,1,15,4,4,2,1,1,1,5,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,3,2,3,4,2,2,4,2,3,3,3,1,2,2,2,2,2,4,4,4,4,4,4,4,2,2,3,2,3,3,2,2,4,3,3,3,3,3,3,3,2,2,2,2,1,1,3,2,2,6,2,6,4,4,2,4,4,4,4,4,3,4,4,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,2,48,1,100,NA,NA,1,2,2,2,2,2,2,2,6,4,2,3,2,4,4,2,2,2,2,3.8666666666666667,1,1,4.555555555555555,4.3,3.6666666666666665,3.8,2,4,15,1.8333333333333333,1.8333333333333333,2,2.5,3.2,3,6,3.6666666666666665,1.8888888888888888,1.3,1,1,2,-0.01613323644286673,-0.3443572388649022,-0.14011039783034035,-0.36049047530776895,-0.5006008731381093,1.3276555555555554,0.3134999999999999,-2.5062999999999995,-0.33399047530776893,1.2038106289687107,0.3098582637474016,-0.6438132005749364,-0.20963837288277942,-0.2074935968253972,-0.5400625985726627,32,1,2,2,2,NA,3.125,2.2857142857142856,-1.1105999999999998,-0.22739999999999982,-0.15628571428571458,-0.048995571428571506,0.17357091428571458,0.03553937142857147,2,1,EDUCATION,TEACHER,3,,
2,8,345,3,3,4,4,3,4,2,4,4,3,4,4,3,3,2,1,2,3,4,4,3,3,2,2,3,4,4,4,4,3,2,2,2,3,3,4,4,4,3,4,4,4,5,4,3,3,2,3,180,2,4,4,2,3,2,3,3,3,3,4,4,4,4,3,2,3,4,2,5,5,4,3,2,3,3,3,3,2,3,4,2,3,4,4,2,4,2,2,4,3,3,3,4,4,4,3,3,4,2,3,4,3,4,4,4,2,3,4,3,3,2,2,3,3,4,4,5,5,4,5,4,3,3,4,4,2,3,3,4,4,4,3,3,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,4,4,2,5,5,3,2,4,4,2,2,3,4,3,4,4,4,3,2,2,3,3,5,5,5,4,4,5,4,3,2,28,1,50,1,80,20,NA,1,4,3,3,2,2,2,3,4,3,3,4,3,3,4,2,3,1,1,3.466666666666667,1,1,3.5555555555555554,3.2,3,3.2,3.3333333333333335,3.75,540,3.1666666666666665,2.8333333333333335,2.5,3.5,3,2.3333333333333335,3.6666666666666665,3.2666666666666666,4.111111111111111,2.15,3.238095238095238,3.611111111111111,2,0.861661491834834,1.0365945527979372,-0.36858917935450347,1.8982560446327712,1.5296668652782677,0.32765555555555537,-0.28649999999999975,3.4937000000000005,1.9247560446327712,0.30690894520206763,-0.26502980269650567,0.8974561901481777,1.2081712438001584,0.20623576825396814,-2.661937609727121,43,1,2,2,NA,NA,3.25,3.0714285714285716,0.22273333333333367,-0.10239999999999982,0.6294285714285714,-0.18033128571428556,0.14019472380952402,-0.06445348571428561,1,2,business,Manager,3 years,    2.00,
2,8,344,4,5,5,4,5,4,2,4,5,5,4,5,5,5,5,1,3,3,3,4,5,5,3,4,5,5,4,4,5,5,5,5,4,5,4,4,5,3,4,4,5,4,5,4,4,3,3,5,10,5,5,4,3,4,3,3,4,5,5,4,5,5,4,5,5,4,3,3,4,3,3,4,3,4,4,5,5,4,5,3,2,4,4,4,4,3,2,2,2,3,4,5,4,4,5,4,4,5,2,4,4,3,2,3,2,4,5,3,4,3,4,4,2,3,3,5,4,3,1,3,5,6,6,7,7,4,5,1,3,3,5,4,5,2,4,4,2,4,4,4,3,1,1,2,2,3,2,3,1,1,2,1,1,3,3,1,2,1,3,3,4,4,5,4,5,4,4,5,4,2,2,2,3,1,2,3,2,1,2,22,2,65,1,90,10,NA,1,1,2,1,2,2,1,2,1,5,2,4,2,4,2,1,3,2,2,4.133333333333334,1,1,4.444444444444445,4.9,3,4.6,3.6666666666666665,4.25,50,3.3333333333333335,2.6666666666666665,1.6666666666666667,3.25,3.8,3.3333333333333335,4.666666666666667,3.7333333333333334,3.6666666666666665,1.7,2.0476190476190474,3.0555555555555554,2,-0.6013297219613339,0.6913566048822273,0.5453259467421491,0.09002688292089334,0.6353528296630424,1.2165444444444447,1.1134999999999997,2.4937000000000005,0.11652688292089333,1.1041548863279727,1.0763756856726112,0.640577958360992,0.07315026114066292,0.15745560952380958,0.6545315013666579,36,2,2,2,2,NA,4.25,2.5714285714285716,0.5560666666666667,0.8976000000000002,0.12942857142857145,0.14411871428571427,0.0719709142857143,0.11617508571428575,2,2,technology,android application developer,6 months,    2.00,
2,8,340,4,3,2,3,4,5,2,4,3,4,3,4,5,4,3,1,4,4,3,4,4,4,5,3,2,2,4,3,4,3,3,3,3,3,2,3,4,4,4,2,3,4,5,4,5,4,4,NA,5,5,4,3,3,4,4,2,3,5,5,4,3,3,4,4,4,5,4,3,4,4,2,2,3,5,4,3,3,4,3,4,2,4,3,4,1,1,1,1,1,3,3,4,4,3,3,4,4,4,3,4,5,3,4,3,3,5,4,3,3,4,4,4,4,7,6,5,4,4,5,5,5,5,6,6,6,4,4,3,2,4,5,4,3,3,5,5,4,4,3,4,4,3,2,3,4,4,4,3,3,4,4,5,3,2,4,3,3,4,4,5,4,5,4,3,3,2,3,4,4,5,5,4,3,2,3,3,4,4,4,30,1,30,1,2,2,1,1,1,3,2,2,3,3,2,2,3,2,3,1,2,3,2,2,2,2,3.6666666666666665,1,1,3.6666666666666665,3.6,3.6666666666666665,3.6,3.6666666666666665,2.5,NA,3.1666666666666665,1.3333333333333333,2.5,3.75,3.8,4,4.666666666666667,3.2666666666666666,5.111111111111111,2.75,3.5714285714285716,3.611111111111111,2,0.861661491834834,1.381832500713647,0.5453259467421491,2.2434939925484807,2.78881993929063,0.4387666666666665,0.11350000000000016,-5.5062999999999995,2.2699939925484807,0.40656468784280575,0.11822890826609922,-1.4144478959364934,1.4248762517669937,0.33885322857142847,1.4005862934024145,45,1,2,2,NA,NA,3.625,3.2142857142857144,0.5560666666666667,0.2726000000000002,0.7722857142857142,0.08765442857142869,0.4294423428571429,0.21052508571428583,2,2,business,online job,5,,
2,8,339,2,2,2,2,2,2,2,2,4,4,2,5,5,4,4,1,1,1,1,5,5,4,1,1,5,5,2,5,5,5,4,3,4,4,4,4,1,1,2,4,4,2,5,4,5,5,3,3,30,1,4,5,1,3,3,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,3,4,4,2,4,2,4,1,3,4,5,4,4,5,5,5,5,5,5,4,1,1,1,1,3,1,1,1,5,5,5,5,5,1,1,1,3,3,2,1,1,1,1,1,1,7,1,7,5,5,1,5,5,5,1,5,5,5,1,1,5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42,1,48,1,34,33,33,1,5,1,1,1,1,1,1,7,5,5,1,5,5,5,1,1,1,1,5,1,1,2.2222222222222223,4.6,1,2.8,2.3333333333333335,4,90,3.5,3.5,1,1.375,5,1,7,4.466666666666667,1.5555555555555556,1.15,1.0476190476190477,1,2,-1.7717226929982681,-1.8979280044855964,1.916198635887128,-3.6696506974838643,-1.7534520615967364,-1.0056777777777777,-0.6865000000000001,7.4937000000000005,-3.6431506974838643,-0.8889599664867898,-0.6482885136591104,1.9249691172969206,-2.2867900783647306,1.2346849746031747,12.32477880958791,17,1,1,1,1,NA,2.625,1.2142857142857142,-0.7772666666666663,-0.7273999999999998,-1.227714285714286,0.8428258571428575,0.9542613904761903,0.8930393714285714,1,1,Railway,Constable,06 Years,    2.00,    3.00
2,8,336,4,4,5,4,4,4,2,4,5,4,4,4,5,4,4,1,4,5,5,4,4,4,5,5,4,4,4,5,5,4,4,4,4,5,4,4,4,5,4,3,4,5,5,4,4,5,4,2,4,5,1,1,1,5,3,3,4,5,4,5,5,5,4,5,4,4,4,5,5,5,4,4,4,5,4,5,4,4,5,4,2,5,5,4,1,5,3,3,1,2,5,4,4,5,5,4,5,4,4,4,5,3,4,5,5,5,5,4,5,5,5,3,4,6,5,6,7,6,6,6,6,6,7,2,6,4,5,4,4,4,5,4,5,4,4,4,4,5,5,5,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,26,2,64,1,60,20,20,1,1,1,2,2,1,1,2,6,2,2,2,2,2,1,1,1,1,1,4.533333333333333,1,1,4.111111111111111,4.2,4.666666666666667,4.2,4.666666666666667,3.75,8,2,2.5,1.5,4.5,4.8,4,6.333333333333333,3.466666666666667,6,1.95,1.2380952380952381,1.2222222222222223,2,-0.8939279647205675,2.4175463444607765,1.6877198543629648,1.523618379740209,3.2113382341031738,0.8832111111111107,0.7135000000000002,1.4937000000000005,1.550118379740209,0.8051876584057582,0.6931169747100066,0.38369972657380635,0.9730121060363083,0.6820913238095234,5.6067781795203375,45,2,2,2,NA,NA,4.375,3.2142857142857144,1.5560666666666672,1.0226000000000002,0.7722857142857142,0.5510258571428573,1.2017280571428575,0.7897393714285715,2,2,BUSINESS,CO-ORDINATOR,2 HRS,,
2,8,334,4,4,2,4,3,4,2,4,4,4,4,3,3,4,4,1,4,4,4,4,3,3,4,3,4,4,4,4,4,5,5,4,2,4,4,4,3,2,4,4,4,2,5,4,4,4,3,3,NA,4,3,3,1,1,1,5,4,4,4,4,5,4,4,4,3,5,4,4,4,4,3,4,3,2,4,4,4,4,3,4,2,4,4,4,1,3,4,5,2,4,4,4,5,5,5,5,4,3,2,4,4,3,4,4,3,5,5,3,4,3,5,5,3,4,5,2,1,3,1,3,2,1,7,1,7,5,5,4,5,5,5,5,5,4,5,4,1,5,1,5,1,3,1,3,2,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,21,2,NA,1,NA,NA,NA,1,2,2,2,1,1,1,1,7,2,1,2,2,5,5,2,1,1,1,4,1,NA,3.5555555555555554,3.8,4,3.8,2,4,NA,1.8333333333333333,3.1666666666666665,1.3333333333333333,3.5,4,4.333333333333333,7,4.133333333333334,2.4444444444444446,1.9,1.4761904761904763,1.1111111111111112,2,NA,NA,NA,NA,NA,0.32765555555555537,0.3134999999999999,5.4937000000000005,NA,NA,NA,NA,NA,0.04240799047619046,NA,36,1,2,2,NA,NA,3.125,2.5714285714285716,-1.1105999999999998,-0.22739999999999982,0.12942857142857145,0.040575857142857136,-0.14374337142857144,-0.029432057142857123,2,1,stitching,talior,2 years,,
2,8,333,4,4,2,2,4,4,2,4,5,5,4,5,5,4,4,1,1,2,4,5,2,1,4,4,5,4,4,3,4,4,5,1,1,2,2,4,1,4,2,2,4,4,5,2,3,2,1,5,10,4,3,2,1,3,1,5,4,3,5,4,5,4,4,5,2,5,3,3,3,3,1,4,4,2,2,4,4,2,1,4,2,1,1,4,3,2,1,3,1,3,4,4,4,4,4,4,4,2,4,5,3,3,4,2,2,3,2,1,1,1,4,4,1,3,3,3,3,3,3,4,2,2,5,3,3,3,2,2,2,2,2,3,2,3,2,4,4,2,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,24,1,42,1,100,0,0,1,2,2,2,2,2,2,2,5,4,3,3,2,2,3,1,2,1,1,3.6,1,1,3.4444444444444446,4.4,2.3333333333333335,1.6,3,3,50,2,2.1666666666666665,2,3.25,1.6,3,4.333333333333333,2.4,2.888888888888889,1.2,1.2380952380952381,1.2222222222222223,2,-0.01613323644286673,0.6913566048822273,-1.9679406500236454,0.6752233684393606,-1.292717281584285,0.21654444444444465,-1.8864999999999998,-0.5062999999999995,0.7017233684393606,0.20725320256132954,-1.798064646546925,-0.13005673700056503,0.44047665101772693,0.058961958730158776,-6.584270366066519,38,1,1,2,NA,1,2.125,2.7142857142857144,-0.11059999999999981,-1.2273999999999998,0.27228571428571424,-0.5136669999999999,-0.03011479999999994,-0.3342034857142856,1,1,Software development,Software engineer,1,,
2,8,332,2,2,4,4,2,4,2,2,3,4,2,4,4,4,4,1,1,2,4,4,3,2,4,4,4,4,2,3,5,3,5,5,4,4,5,5,2,4,4,4,4,5,5,4,2,2,3,5,NA,5,3,1,1,4,2,4,4,3,5,4,5,4,4,4,2,4,2,2,4,2,1,2,2,2,4,2,3,3,2,4,2,1,1,4,1,3,1,3,3,3,3,5,5,5,4,4,3,4,2,4,4,3,4,5,2,3,3,3,1,4,3,5,3,1,2,4,4,5,6,7,7,7,7,1,6,5,5,2,5,4,5,4,4,5,5,2,2,4,2,3,3,2,1,3,1,1,2,2,2,3,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,1,3,3,3,22,2,NA,1,NA,NA,NA,1,1,3,1,1,1,2,2,7,4,2,1,4,4,4,1,3,1,1,3.2,1,NA,2.4444444444444446,3.7,2.3333333333333335,3.8,4.333333333333333,4.5,NA,2,2.3333333333333335,1.6666666666666667,3.5,2.8,3.6666666666666665,6.666666666666667,3.933333333333333,4.777777777777778,1.35,1.7142857142857142,1.5555555555555556,2,NA,NA,NA,NA,NA,-0.7834555555555553,0.3134999999999999,0.49370000000000047,NA,NA,NA,NA,NA,-0.21332375555555547,NA,38,1,1,1,NA,NA,4,2.7142857142857144,1.2227333333333332,0.6476000000000002,0.27228571428571424,0.08536157142857138,0.33293281904761896,0.17633222857142858,2,2,IT industry,software Developer,since 1 year,,
